cat	SCALERANK	NATSCALE	LABELRANK	FEATURECLA	NAME	NAMEPAR	NAMEALT	DIFFASCII	NAMEASCII	ADM0CAP	CAPIN	WORLDCITY	MEGACITY	SOV0NAME	SOV_A3	ADM0NAME	ADM0_A3	ADM1NAME	ISO_A2	NOTE	LATITUDE	LONGITUDE	CHANGED	NAMEDIFF	DIFFNOTE	POP_MAX	POP_MIN	POP_OTHER	RANK_MAX	RANK_MIN	GEONAMEID	MEGANAME	LS_NAME	LS_MATCH	CHECKME	MAX_POP10	MAX_POP20	MAX_POP50	MAX_POP300	MAX_POP310	MAX_NATSCA	MIN_AREAKM	MAX_AREAKM	MIN_AREAMI	MAX_AREAMI	MIN_PERKM	MAX_PERKM	MIN_PERMI	MAX_PERMI	MIN_BBXMIN	MAX_BBXMIN	MIN_BBXMAX	MAX_BBXMAX	MIN_BBYMIN	MAX_BBYMIN	MIN_BBYMAX	MAX_BBYMAX	MEAN_BBXC	MEAN_BBYC	COMPARE	GN_ASCII	FEATURE_CL	FEATURE_CO	ADMIN1_COD	GN_POP	ELEVATION	GTOPO30	TIMEZONE	GEONAMESNO	UN_FID	UN_ADM0	UN_LAT	UN_LONG	POP1950	POP1955	POP1960	POP1965	POP1970	POP1975	POP1980	POP1985	POP1990	POP1995	POP2000	POP2005	POP2010	POP2015	POP2020	POP2025	POP2050	CITYALT	min_zoom	wikidataid	wof_id	CAPALT	name_en	name_de	name_es	name_fr	name_pt	name_ru	name_zh	label	name_ar	name_bn	name_el	name_hi	name_hu	name_id	name_it	name_ja	name_ko	name_nl	name_pl	name_sv	name_tr	name_vi	wdid_score	ne_id
555	9	5	3	Admin-1 capital	Gore			0	Gore	0.0		0.0	0	Ethiopia	ETH	Ethiopia	ETH	Addis Ababa	ET		8.14899604839	35.5370045105	4.0	1	Added missing admin-1 capital. Population from GeoNames.	9352	9352	0	5	5	335943.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Gore	P	PPL	8.0	9352.0	0.0	1838.0	Africa/Addis_Ababa	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q3110215	421180433.0	0	Gore	Gore		Gore	Gore	Горе	戈雷		غور						Gore	ゴール		Gore	Gorie	Gorē			4	1159122569
556	9	5	3	Admin-1 capital	Schwerin			0	Schwerin	0.0		0.0	0	Germany	DEU	Germany	DEU	Mecklenburg-Vorpommern	DE		53.6333040774	11.4166986105	4.0	1	Added missing admin-1 capital. Population from GeoNames.	96641	96641	0	8	8	2834282.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Schwerin	P	PPLA	12.0	96641.0	0.0	53.0	Europe/Berlin	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q1709	101748851.0	0	Schwerin	Schwerin	Schwerin	Schwerin	Schwerin	Шверин	什未林		شفيرين	শোয়ারিন	Σβερίν	श्वेरिन	Schwerin	Schwerin	Schwerin	シュヴェリーン	슈베린	Schwerin	Schwerin	Schwerin	Schwerin	Schwerin	4	1159122581
557	9	5	6	Admin-1 capital	Turgay			0	Turgay	0.0		0.0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Qostanay	KZ		49.6260001073	63.4989965142	4.0	1	Added missing admin-1 capital. Population from GeoNames.	5277	5277	0	5	5	1518062.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Torghay	P	PPL	13.0	5277.0	0.0	96.0	Asia/Qyzylorda	GeoNames spatial join with similar names only.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q1956467	421175783.0	0						Тургай		Turgay										Turgai	Torgaj				5	1159122603
558	9	5	5	Admin-1 capital	Yasuj			0	Yasuj	0.0		0.0	0	Iran	IRN	Iran	IRN	Kohgiluyeh and Buyer Ahmad	IR		30.6590041248	51.5940036081	4.0	1	Added missing admin-1 capital.	96786	96786	0	8	8	-1.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		No GeoNames match due to small population, not in GeoNames, or poor NEV placement.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q383129	1141906251.0	0	Yasuj	Yasudsch	Yasuj	Yasuj	Yasuj	Ясудж	亞蘇季		ياسوج	ইয়াসুজ	Γιασούζ	यासूज		Yasuj	Yasuj	ヤースージュ	야수즈	Yasuj	Jasudż	Yasuj	Yasuc	Yasuj	4	1159122613
559	9	5	5	Admin-1 capital	Shar e Kord			0	Shar e Kord	0.0		0.0	0	Iran	IRN	Iran	IRN	Chahar Mahall and Bakhtiari	IR		32.3209980506	50.8539965941	4.0	1	Added missing admin-1 capital. Population from GeoNames.	129153	129153	0	9	9	115770.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Shahr-e Kord	P	PPL	3.0	129153.0	0.0	2061.0	Asia/Tehran	GeoNames spatial join with similar names only.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.0	Q386649	421171861.0	0	Shahrekord	Schahr-e Kord	Shahr-e Kord	Shahre kord	Shahrekord	Шехре-Корд	沙赫爾庫爾德		شهركرد	শারেকোড	Σαχρεκόρντ	शहर-ए-कुर्द		Shahrekord	Shahrekord	シャフレ・コルド	샤흐레코르드	Shahrekord	Szahr-e Kord	Shar-e Kord	Şehrikürd	Shahrekord	4	1159122629
560	9	5	6	Admin-1 capital	Mangyshlak			0	Mangyshlak	0.0		0.0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Mangghystau	KZ		43.6904550556	51.1417356091	4.0	1	Added missing admin-1 capital. Population from GeoNames.	147443	147443	0	9	9	610612.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Aktau	P	PPLA	9.0	147443.0	0.0	-9.0	Asia/Aqtau	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q198989	890433415.0	0	Aktau	Aqtau	Aktau	Aktaou	Aktau	Актау	阿克套		أكتاو	আকতাউ	Ακτάου	अक़तऊ	Aktau	Aqtau	Aqtau	アクタウ	악타우	Aqtau	Aktau	Aktau	Aktav	Aktau	4	1159122651
561	9	5	1	Admin-1 capital	Panaji			0	Panaji	0.0		0.0	0	India	IND	India	IND	Goa	IN		15.4919969974	73.8180006499	4.0	1	Added missing admin-1 capital. Population from GeoNames.	65586	65586	0	8	8	1260607.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Panaji	P	PPLA	33.0	65586.0	0.0	6.0	Asia/Kolkata	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q214681	102029109.0	0	Panjim	Panaji	Panaji	Panaji	Pangim	Панаджи	帕纳吉		بانجيم	পানাজি	Πάντζιμ	पणजी	Panadzsi	Panaji	Panaji	パナジ	파나지	Panaji	Panaji	Panaji	Panaji	Panaji	4	1159122667
562	9	5	7	Admin-1 capital	Mobaye			0	Mobaye	0.0		0.0	0	Central African Republic	CAF	Central African Republic	CAF	Basse-Kotto	CF		4.32000005912	21.1799975311	4.0	1	Added missing admin-1 capital. Population from GeoNames.	19431	19431	0	6	6	237478.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Mobaye	P	PPLA	2.0	19431.0	0.0	434.0	Africa/Bangui	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q1025621	421204849.0	0	Mobaye	Mobaye	Mobaye	Mobaye	Mobaye	Мобае	莫巴伊		موباي	মোবায়ে	Μομπάγιε	मोबेय		Mobaye	Mobaye	モバイエ	모바예	Mobaye	Mobaye	Mobaye	Mobaye	Mobaye	4	1159122685
563	9	5	8	Admin-1 capital	El Cayo			0	El Cayo	0.0		0.0	0	Belize	BLZ	Belize	BLZ	Cayo	BZ		17.1559980745	-89.0610025222	4.0	1	Added missing admin-1 capital.	16977	9925	0	6	5	-1.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0			0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0		1141906253.0	0																							0	1159122697
564	9	5	8	Admin-1 capital	Corozal			0	Corozal	0.0		0.0	0	Belize	BLZ	Belize	BLZ	Corozal	BZ		18.3979981139	-88.3880005037	4.0	1	Added missing admin-1 capital. Population from GeoNames.	8724	8724	0	5	5	3582305.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Corozal	P	PPL	3.0	8724.0	0.0	-9999.0	America/Belize	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q882907	421202807.0	0	Corozal Town	Corozal	Corozal	Corozal Town	Corozal	Коросаль	科羅薩爾鎮		كوروزال تاون						Corozal Town	コロザル		Corozal Town	Corozal	Corozal Town			4	1159122709
565	9	5	7	Admin-1 capital	Mochudi			0	Mochudi	0.0		0.0	0	Botswana	BWA	Botswana	BWA	Kgatleng	BW		-24.3770039998	26.1520025587	4.0	1	Added missing admin-1 capital. Population from GeoNames.	39700	39700	0	7	7	933340.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	Mochudi	P	PPLA	5.0	0.0	0.0	939.0	Africa/Gaborone	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q615877	421177971.0	0	Mochudi	Mochudi	Mochudi	Mochudi	Mochudi	Мочуди	莫丘迪		موتشودي	মকহোদি	Μοτσούντι	मोचुडी		Mochudi	Mochudi	モチュディ	모추디	Mochudi	Mochudi	Mochudi	Mochudi	Mochudi	4	1159122729
566	9	5	0	Admin-1 capital	San Andrés			1	San Andres	0.0		0.0	0	Colombia	COL	Colombia	COL		CO		12.5621371089	-81.6903265824	4.0	1	Added missing admin-1 capital. Population from GeoNames.	58257	58257	0	8	8	3670218.0			0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	San Andres	P	PPLA	25.0	58257.0	0.0	-9999.0	America/Bogota	GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q134678	890442151.0	0	San Andrés	San Andrés	San Andrés	San Andrés		Сан-Андрес	圣安德列斯		سان أندريس	স্যান আন্দ্রেয়াস	Σαν Αντρές	सैन एन्ड्रेस		San Andrés	San Andrés	サン・アンドレス	산안드레스	San Andrés	San Andrés	San Andrés	San Andrés	San Andrés	4	1159122745
567	9	5	8	Populated place	Bade			0	Bade	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Taoyuan	TW	Will be converted into district following Taoyuan County's promotion to special	24.9575	121.29888888889	0.0	0	Added	172065	172065	0	9	9	1670909.0		Bade	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q74052	1141906255.0	0	Bade District	Bade			Bade	Бадэ	八德區									八徳区	바더 구	Bade City	Bade			Bát Đức	4	1159122761
568	9	5	8	Populated place	Pingzhen			0	Pingzhen	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Taoyuan	TW	Will be converted into district following Taoyuan County's promotion to special	24.94388888889	121.21611111111	0.0	0	Added	201632	201632	0	10	10	6574590.0		Pingzhen	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q713336	1141906259.0	0	Pingzhen	Pingzhen		Pingzhen		Пинчжэнь	平鎮區								distretto di Pingzhen	平鎮区	핑전 시	Pingzhen	Pingzhen			Bình Trấn	4	1159122779
569	9	5	8	Admin-1 capital	Taibao			0	Taibao	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Chiayi	TW		23.45	120.33333333333	0.0	0	Added	35000	34330	0	7	7	1668347.0		Taibao	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q701634	1141906261.0	0	Taibao	Taibao	Taibao	Taibao		Тайбао	太保							Kota Taibao		太保市	타이바오 시	Taibao	Taibao			Thái Bảo	4	1159122791
570	8	5	8	Admin-1 capital	Taoyuan			0	Taoyuan	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Taoyuan	TW	Will be converted into district following Taoyuan County's promotion to special	24.98888888889	121.31111111111	0.0	0	Added	500000	402014	0	10	10	1667905.0		Taoyuan	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q715975	102026631.0	0	Taoyuan District	Taoyuan		Taoyuan	Taoyuan	Таоюань	桃園區		تاويون						distretto di Taoyuan	桃園区	타오위안 시	Taoyuan	Taoyuan	Taoyuan		Quận Đào Viên	4	1159122805
571	9	5	8	Populated place	Yangmei			0	Yangmei	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Taoyuan	TW	Will be converted into district following Taoyuan County's promotion to special	24.91666666667	121.15	0.0	0	Added	175000	150022	0	9	9	1665615.0		Yangmei	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		8.0	Q211505	1141906263.0	0	Yangmei	Yangmei	Yangmei	Yangmei		Янмэй	楊梅區									楊梅区	양메이 시	Yangmei	Yangmei			Dương Mai	4	1159122823
572	8	5	8	Admin-1 capital	Yilan			0	Yilan	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Yilan	TW		24.75	121.75	0.0	0	Added	150000	95831	0	9	8	1674199.0		Yilan	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	94188.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q680842	102026707.0	0	Yilan City	Yilan	Ciudad de Yilan	Yilan		Илань	宜蘭							Kota Yilan	Yilan	宜蘭市	이란 시	Yilan	Yilan		Yilan	Nghi Lan	4	1159122837
573	9	5	8	Admin-1 capital	Zhubei		Jhubei	0	Zhubei	0.0		0.0	0	Taiwan	TWN	Taiwan	TWN	Hsinchu	TW		24.83333333333	121.01194444444	0.0	0	Added	200000	148006	0	9	9	1677112.0		Zhubei	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0				0.0	0.0	0.0	0.0		GeoNames match general.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q29624	102026743.0	0	Zhubei	Zhubei		Zhubei		Чжубэй	竹北								Zhubei	竹北市	주베이 시	Zhubei	Zhubei			Trúc Bắc	4	1159122859
574	8	10	8	Admin-1 capital	Artigas			0	Artigas	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Artigas	UY		-30.4159871228	-56.4860201432	0.0	0		41909	22236	22236	7	7	3443758.0		Artigas	1	0	22236.0	0.0	0.0	0.0	0.0	10.0	7.0	7.0	3.0	3.0	14.0	14.0	9.0	9.0	-56.49166667	-56.49166667	-56.45	-56.45	-30.425	-30.425	-30.4	-30.4	-56.47583333	-30.415	0	Artigas	P	PPL	1.0	41909.0	0.0	151.0	America/Montevideo	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q712567	1141906265.0	0	Artigas	Artigas	Artigas	Artigas	Artigas	Артигас	阿蒂加斯		أرتيجاس	আর্টিগাস	Αρτίγας	आर्टिगास		Artigas	Artigas	アルティガス	아르티가스	Artigas	Artigas	Artigas	Artigas	Artigas	4	1159122883
575	8	10	8	Populated place	Baltasar Brum			0	Baltasar Brum	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Artigas	UY		-30.7300248019	-57.3199744076	0.0	0		2517	2347	0	4	4	3443697.0		Baltasar Brum	1	0	2347.0	0.0	0.0	0.0	0.0	10.0	1.0	1.0	1.0	1.0	5.0	5.0	3.0	3.0	-57.33333333	-57.33333333	-57.325	-57.325	-30.73333333	-30.73333333	-30.71666667	-30.71666667	-57.32916667	-30.725	0	Baltasar Brum	P	PPL	1.0	2517.0	0.0	118.0	America/Montevideo	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q805555	421176173.0	0	Baltasar Brum	Baltasar Brum	Baltasar Brum	Baltasar Brum	Baltasar Brum	Бальтасар-Брум	巴爾塔薩爾布魯姆		بالتاسار بروم، أرتيجاس									Baltasar Brum					4	1159122895
576	8	10	8	Populated place	Tranqueras			0	Tranqueras	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Rivera	UY		-31.2000219536	-55.7499668799	0.0	0		7474	2077	0	5	4	3439787.0		Tranqueras	1	0	2077.0	0.0	0.0	0.0	0.0	10.0	3.0	3.0	1.0	1.0	9.0	9.0	5.0	5.0	-55.78333333	-55.78333333	-55.75833333	-55.75833333	-31.2	-31.2	-31.18333333	-31.18333333	-55.76875	-31.18958333	0	Tranqueras	P	PPL	13.0	7474.0	0.0	164.0	America/Montevideo	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q1784710	421167931.0	0	Tranqueras	Tranqueras	Tranqueras	Tranqueras	Tranqueras	Транкерас	特蘭克拉斯		ترانكويراس						Tranqueras			Tranqueras					4	1159122911
577	8	10	8	Admin-1 capital	Tacuarembó			0	Tacuarembo	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Tacuarembó	UY		-31.7099649874	-55.9800045182	0.0	0		54277	51854	54277	8	8	3440034.0		Tacuarembo	1	0	54277.0	0.0	0.0	0.0	0.0	10.0	16.0	16.0	6.0	6.0	21.0	21.0	13.0	13.0	-56.0	-56.0	-55.95833333	-55.95833333	-31.74166667	-31.74166667	-31.69166667	-31.69166667	-55.97878788	-31.71818182	0	Tacuarembo	P	PPL	18.0	51854.0	0.0	140.0	America/Montevideo	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q833016	890438277.0	0	Tacuarembó	Tacuarembó	Tacuarembó	Tacuarembó	Tacuarembó	Такуарембо	塔夸伦博		تاكواريمبو	তাকোয়ারেম্বু	Τακουαρεμπό	टेकाउरेम्बो	Tacuarembó	Tacuarembó	Tacuarembó	タクアレンボー	타쿠아렘보	Tacuarembó	Tacuarembó	Tacuarembó	Tacuarembo	Tacuarembo	4	1159122929
578	8	10	8	Populated place	Paso de los Toros			0	Paso de los Toros	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Tacuarembó	UY		-32.8100012016	-56.5100496843	0.0	0		13221	9679	9679	6	5	3441273.0		Paso de los Toros	1	2	9679.0	0.0	0.0	0.0	0.0	10.0	7.0	7.0	3.0	3.0	14.0	14.0	8.0	8.0	-56.53333333	-56.53333333	-56.5	-56.5	-32.825	-32.825	-32.79166667	-32.79166667	-56.51833333	-32.8075	0	Paso de los Toros	P	PPL	5.0	13221.0	0.0	54.0	America/Montevideo	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q664156	890437189.0	0	Paso de los Toros	Paso de los Toros	Paso de los Toros	Paso de los Toros	Paso de los Toros	Пасо-де-лос-Торос	帕索德洛斯托羅斯		باسو دي لوس توروس	পাসো দে লস টোরোস	Πάσο Ντε Λος Τόρος	पासो दे लॉस टोरोस		Paso de los Toros	Paso de los Toros	パソ・デ・ロス・トロス	파소데로스토로스	Paso de los Toros	Paso de los Toros	Paso de los Toros	Paso de los Toros	Paso de los Toros	4	1159122949
579	8	10	8	Populated place	Vergara			0	Vergara	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Treinta y Tres	UY		-32.9299938774	-53.9499992285	0.0	0		3998	3500	0	4	4	3439622.0		Vergara	1	0	3500.0	0.0	0.0	0.0	0.0	10.0	4.0	4.0	1.0	1.0	9.0	9.0	5.0	5.0	-53.95	-53.95	-53.925	-53.925	-32.95	-32.95	-32.93333333	-32.93333333	-53.93916667	-32.9425	0	Vergara	P	PPL	19.0	3998.0	0.0	17.0	America/Montevideo	GeoNames match with ascii name + lat + long whole numbers.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q2298580	890435391.0	0	Vergara	Vergara	Vergara	Vergara	Vergara	Вергара	貝爾加拉		فيرغارا						Vergara			Vergara					4	1159122965
580	8	10	8	Admin-1 capital	Treinta y Tres		Treinta Y Tres	0	Treinta y Tres	0.0		0.0	0	Uruguay	URY	Uruguay	URY	Treinta y Tres	UY		-33.2300272433	-54.3800246598	0.0	0		27684	25653	27684	7	7	3439781.0		Treinta y Tres	1	0	27684.0	0.0	0.0	0.0	0.0	10.0	14.0	14.0	5.0	5.0	17.0	17.0	11.0	11.0	-54.4	-54.4	-54.35833333	-54.35833333	-33.25	-33.25	-33.20833333	-33.20833333	-54.38092105	-33.22916667	0	Treinta y Tres	P	PPL	19.0	25653.0	0.0	63.0	America/Montevideo	Geonames ascii name + lat.d + long.d matching.	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		7.0	Q830390	890444641.0	0	Treinta y Tres	Treinta y Tres	Treinta y Tres	Treinta y Tres	Treinta y Tres	Трейнта-и-Трес	三十三人城		ترینتا اي ترس	ট্রেইন্টায়ে ট্রেস	Τρέιντα ι Τρες	तरेंटाइटिस		Treinta y Tres	Treinta y Tres	トレインタ・イ・トレス	트레인타이트레스	Treinta y Tres	Treinta y Tres	Treinta y Tres	Treinta y Tres	Treinta y Tres	4	1159122975
